13.310780165430785, 1.0852665353546548e-45
13.737759862763212, 1.2475086779855136e-45
14.372733699666162, 1.556604611018041e-45
16.30671516704685, 2.6781678525168345e-45
17.679334818117212, 3.4506832878089465e-45
19.225181707753315, 4.502934994339815e-45
21.096160916741272, 6.157065633705117e-45
20.46668906240789, 5.0640599421441793e-45
22.265126473428335, 7.396098549183906e-45
23.21675228003024, 8.307273301171143e-45
24.983470734914764, 1.0467612707386384e-44
26.742048576067965, 1.268727725626873e-44
28.716212796987854, 1.4322328939117986e-44
31.69223013174526, 1.7763466894263012e-44
34.17816456828638, 2.159239361646058e-44
36.76382994193236, 2.42108596504451e-44
39.28194096178115, 2.8968972213380014e-44
42.54759045171392, 3.270230016162022e-44
47.222406209891865, 3.920486611959823e-44
53.51195730673976, 4.79483828305057e-44
58.76733655366476, 5.4264259308605e-44
66.59044994960128, 6.52194849092768e-44
80.30794780221414, 8.2250719472561e-44
98.88343567349183, 1.0505707757463906e-43
123.01214099358545, 1.3073533193986048e-43
157.86443416162012, 1.641298473286802e-43
202.5710637425546, 2.0034040161032096e-43
250.2115781909672, 2.3438975100987363e-43
285.38934084031666, 2.563012821037166e-43
368.1240807920729, 3.156371328295905e-43
502.6031623295863, 3.708012629246163e-43
632.1680675416964, 4.140458119096323e-43
781.2585684589703, 4.63528911865907e-43
965.9508712109663, 5.182610712868475e-43
1231.6682196435993, 5.881726678868743e-43
1586.7379120121454, 6.952696038330231e-43
1868.3210767818632, 7.324165142650344e-43
2446.5932611981425, 7.942630588585217e-43
3073.517017528694, 8.399547518053864e-43
3861.043263754879, 8.85503638651049e-43
5270.763115958254, 9.990177319548057e-43
6672.176436422237, 1.0899088376751265e-42
7477.162154438958, 1.2808434421396762e-42
9564.641888159145, 1.711040951177161e-42
50416.77538059196, 1.2011819032134022e-41
62192.14616639836, 1.3431117064397703e-41
78682.9938354724, 1.4883796949348382e-41
107406.43939286261, 1.658122494589389e-41
170646.04309211302, 1.7586671005184203e-41
265056.50121489295, 1.7766082350389025e-41
398725.7233883115, 1.6727649814723912e-41
597045.5007899617, 1.5217292870305316e-41
870354.8859569465, 1.4341656000160777e-41
1234199.5636327958, 1.2860882816023786e-41
1911102.6283634333, 1.1267930586426524e-41
2399488.4353660806, 1.0198189738198875e-41
3012882.570746293, 9.40522047234511e-42
3782577.269009557, 8.352894464658332e-42
4749070.711187366, 7.492183804637479e-42
5963174.132569185, 6.933550894597836e-42
7486240.267248602, 6.080773515626893e-42
9398781.797757711, 5.4081579872995354e-42
11800001.716139033, 4.8183956205422334e-42
14815832.884058114, 4.387569431372134e-42
18513465.792345017, 3.980538434993269e-42
27426868.793323964, 3.294536591585072e-42
34893839.766430855, 2.815175733204725e-42
43275529.491061464, 2.4003463062630946e-42
54517909.67906202, 2.1198583433006646e-42
68445641.97169755, 1.883901169323393e-42
86898023.90238649, 1.687260457472919e-42
14.33917119999849, 1.7355479611367596e-45
15.317621600174258, 2.201521872941904e-45
23.518652589290372, 9.576805280924779e-45
109.73037587724039, 1.1508874753884288e-43
90.17559668939602, 9.271204277622586e-44
71.71893020987532, 7.152536683998676e-44
62.916460694450166, 6.016483403073974e-44
137.95862924787673, 1.4598870253651606e-43
179.1796151759875, 1.8122410451360235e-43
322.60414577567917, 2.7926042181324617e-43
432.8731181469167, 3.4666189225524266e-43
8438.95877385152, 1.4441902648999722e-42
10610.701256172537, 1.8719768318833827e-42
11329.534463484084, 2.0856855212318858e-42
12097.99110048998, 2.3745802670486257e-42
13346.438818455541, 2.703490716724273e-42
14727.098574105996, 3.284217605675761e-42
16246.85606560819, 3.739124733687101e-42
17923.444369463163, 4.2570424535539033e-42
19774.56003571868, 4.952627681986263e-42
22541.164513689753, 5.887800032739246e-42
24068.239604460676, 6.55996328108289e-42
27433.46261662142, 7.631837383153464e-42
33377.363842962324, 9.0729074099047e-42
39301.22243557536, 1.0329623848370985e-41
127234.2515203195, 1.6984272469164668e-41
214331.28612993745, 1.7734799832459694e-41
338167.8693578441, 1.6984272469164668e-41
499854.96175389667, 1.5917612730439422e-41
